ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS,REQUIRES_MANUAL_VERIFICATION,test_quantity_final,Auto_Data_Quality_index,Test_Type,IMPORT_VALUE_CIF_USD,VOLUME1_PCE,VOLUME2_BOX,PER_PCE_GROSS_WEIGHT,PER_BOX_GROSS_WEIGHT,PER_PCE_NET_WEIGHT,PER_BOX_NET_WEIGHT,PER_PCE_UNIT_PRICE,PER_BOX_UNIT_PRICE,EQUAL_VOLUMES,PCE_NET_WEIGHT_CHECK,PCE_GROSS_WEIGHT_CHECK,BOX_NET_WEIGHT_CHECK,BOX_GROSS_WEIGHT_CHECK,PCE_PRICE_CHECK,BOX_PRICE_CHECK,PCE_COUNT_IGNORE,BOX_COUNT_IGNORE,QUANTITY_UNIT_FINAL,product_match,MATCH_PERCENT,MRL_CHECK,DQI_FINAL,UNIQUE_ID_PULL,ADP- Indicative purchase pricing (per test),"Global Fund- Reference price per test EXW, USD",Consolidated price per test (Global Fund- Reference price per test + ADP- Indicative purchase pricing (per test),UNIT_PRICE_MATCH,Reference detail,REFERENCE_DETAIL_MATCH
2021-11-11 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",UC BIOSCIENCES INC.,"U-1904 THE ORIENT SQUARE F ORTIGAS JR RD ORTIGAS CENTER SAN ANTONIO, PASIG",PH - Philippines,7982408,.,UCBIOSCIENCES03@GMAIL.COM,.,HANGZHOU BIOTEST BIOTECH CO LTD,0,China,65000.0,71626.5,USD,596.1,Kg.,660.0,Kg.,1.0,0,"28 CARTONS OF COVID-19 ANTIGEN RAPID TEST CASSETTE (NASOPHARYNGEAL SWAB) QUANTITY 50,000 PCS",28,0,CFR,0,0.0,0.0,NINOY AQUINO INTERNATIONAL AIRPORT,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28.0,Keyword and Value both are present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,71626.5,1.0,28.0,660.0,23.571428571428573,596.1,21.289285714285715,71626.5,2558.089285714286,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-11-11 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ECO APPLICATION SOLUTIONS PHILS INC,"3/F PAIR-PAGS CENTER,NAIA AVE,PASAY CITY,PASAY",PH - Philippines,.,.,.,.,"NANJING LIMING BIO-PRODUCTS CO., LTD. ",0,China,10750.0,11797.5,USD,112.0,Kg.,121.0,Kg.,1.0,0,LIMING STRONGSTEP SARS COV-2 ANTIGEN RAPID TEST 3002150050 (5000 PCS),9,PACKAGE,FOB,0,0.0,0.0,NINOY AQUINO INTERNATIONAL AIRPORT,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,11797.5,1.0,1.0,121.0,121.0,112.0,112.0,11797.5,11797.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-11-10 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MUREX DIAGNOSTIC PRODUCTS SPECIALISTS,"8 BONIFACIO ST., POBLACION EAST SAN NICOLAS, PANGASINAN",PH - Philippines,0755733670,.,MUREXDIAGNOSTICS@YAHOO.COM,.,BODITECH MED INC,0,South Korea,1295.0,1903.9,USD,98.45,Kg.,102.59,Kg.,1.0,0,100PCS AFIAS COVID-19 AG 24T/BOX,8,0,CPT,0,0.0,0.0,NINOY AQUINO INTERNATIONAL AIRPORT,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,Keyword and Two Values are present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,1903.9,1.0,,102.59,,98.45,,1903.9,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-11-10 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SAFEGUARD DNA DIAGNOSTIC INC,.,PH - Philippines,.,.,.,.,IMPERIAL LIFE SCIENCES PVT LTD,0,India,61075.0,65815.0,USD,700.0,Kg.,825.0,Kg.,1.0,0,"50,000 TESTS BIOCREDIT COVID-19 AG,RAPID ANTIGEN TEST KITS WITH 20 TEST/KIT",63,0,EXW,0,0.0,0.0,NINOY AQUINO INTERNATIONAL AIRPORT,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.0,Keyword and Value both are present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,65815.0,1.0,20.0,825.0,41.25,700.0,35.0,65815.0,3290.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-11-09 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",SUNFU SOLUTIONS INC.,"UNIT 615 CITY AND LAND MEGAPLAZA ADB AVE  ORTIGAS CENTER SAN ANTONIO, PASIG CITY",PH - Philippines,026877194,.,INFO@SUNFUSOLUTIONS.NET,.,ABBOTT DIAGNOSTICS KOREA INC.,0,South Korea,600000.0,658500.0,USD,3314.0,Kg.,3373.0,Kg.,1.0,0,AF41FK11CFE COVID 19 AG D 25T NS SP V4 24M 41FK11 6000 EA,16,0,CPT,0,0.0,0.0,NINOY AQUINO INTERNATIONAL AIRPORT,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.0,Keyword and Value both are present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,658500.0,1.0,25.0,3373.0,134.92,3314.0,132.56,658500.0,26340.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-11-09 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",VITALINE HEALTHCARE INC.,"UNIT 106 CORPORATE 101 BLDG NO 101 MOTHER IGNACIA ST BGY SOUTH TRIANGL, QUEZON CITY",PH - Philippines,3763171,.,CHRISTADENA@YAHOO.COM,.,BODITECH MED INC.,0,South Korea,4500.0,7113.4,USD,411.23,Kg.,459.99,Kg.,1.0,0,ICHROMA COVID-19 AG,25,PACKAGE,FOB,0,0.0,0.0,NINOY AQUINO INTERNATIONAL AIRPORT,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,No Keyword present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,7113.4,1.0,1.0,459.99,459.99,411.23,411.23,7113.4,7113.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,ICHROMA COVID19 AB,0.9444444444444444,1,25,1081.0,,,,,nan,0
2021-11-08 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,SHENZHEN LIFOTRONIC TECHNOLOGY CO LTD,0,Hong Kong,1350.0,1724.8,USD,1.0,Kg.,4.0,Kg.,1.0,0,10PCS SARS-COV-2 IGG ( ELECTROCHEMILUMINESCENCE IMMUNOASSAAY) 100T,1,0,CIF,0,0.0,0.0,NINOY AQUINO INTERNATIONAL AIRPORT,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,Keyword and Two Values are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,1724.8,1.0,,4.0,,1.0,,1724.8,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-11-08 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PHILIPPINE AUTOMOTIVE DEPOT INC,"665 A.BONIFACIO ST., PAG-IBIG SA NAYON 1, QUEZON CITY",PH - Philippines,3661554,.,PADINC@PLDTDSL.NET,.,TRAVIS SK BENECA CO,0,South Korea,1125.0,1223.2,USD,8.0,Kg.,11.0,Kg.,1.0,0,GENEFINDER COVID 19 AG PLUS RAPID TEST,2,PACKAGE,FCA,0,0.0,0.0,NINOY AQUINO INTERNATIONAL AIRPORT,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,1223.2,1.0,1.0,11.0,11.0,8.0,8.0,1223.2,1223.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,GENEFINDER COVID19 AG RAPID TEST,0.9142857142857143,1,25,305.0,,,,,nan,0
2021-11-08 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,SHENZHEN LIFOTRONIC TECHNOLOGY CO LTD,0,Hong Kong,1485.0,1897.3,USD,1.1,Kg.,4.0,Kg.,1.0,0,11PCS SARS-COV-2 IGM ( ELECTROCHEMILUMINESCENCE IMMUNOASSAAY) 100T,1,0,CIF,0,0.0,0.0,NINOY AQUINO INTERNATIONAL AIRPORT,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,Keyword and Two Values are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,1897.3,1.0,,4.0,,1.1,,1897.3,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-11-06 03:00:00,38220090,Other,SAFEGUARD DNA DIAGNOSTIC INC,.,PH - Philippines,.,.,.,.,"IMPERIAL LIFE SCIENCES PVT. LTD.,","463-PACE CITY-II  SECTOR-37, ,GURGAON ,PIN-122001 , ,",India,60000.0,0.0,USD,0.0,0,0.0,0,50000.0,NOS,"BIOCREDIT COVID-19 AG,RAPID ANTIGEN",0,0,0,0,0.0,0.0,MANILA,DELHI AIR CARGO ACC (INDEL4),0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,No Keyword present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,INSTAXPLOR COVID19 AG RAPID ANTIGEN TEST,0.7397260273972602,1,25,355.0,,,,,nan,0
2021-11-05 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",SUNFU SOLUTIONS INC.,"UNIT 615 CITY AND LAND MEGAPLAZA ADB AVE  ORTIGAS CENTER SAN ANTONIO, PASIG CITY",PH - Philippines,026877194,.,INFO@SUNFUSOLUTIONS.NET,.,ABBOTT DIAGNOSTICS KOREA INC.,0,South Korea,100000.0,109750.0,USD,532.0,Kg.,537.0,Kg.,1.0,0,AF41FK10CFC COVID 19 AG D 25T NP NCF V2 41FK10 1000 EA,3,0,CPT,0,0.0,0.0,NINOY AQUINO INTERNATIONAL AIRPORT,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.0,Keyword and Value both are present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,109750.0,1.0,25.0,537.0,21.48,532.0,21.28,109750.0,4390.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-11-05 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MDX NETHERLANDS DIAGNOSTICS  INC,.,PH - Philippines,.,.,.,.,INNOVITA BIOLOGICAL TECHNOLOGY CO.,0,China,200.0,221.7,USD,1.9,Kg.,2.0,Kg.,1.0,0,100 PCS 2019 NCOV NEUTRALIZING ANTIBODY TEST  QUANTUM DOT IMMUNOFLOURESCENCE CHROMATOGRAPHY,1,PACKAGE,EXW,0,0.0,0.0,NINOY AQUINO INTERNATIONAL AIRPORT,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,Keyword and Two Values are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,221.7,1.0,,2.0,,1.9,,221.7,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
