ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS,REQUIRES_MANUAL_VERIFICATION,test_quantity_final,Auto_Data_Quality_index,Test_Type,IMPORT_VALUE_CIF_USD,IMPORT_VALUE_FOB_USD,TOTAL AMOUNT,VOLUME1_PCE,VOLUME2_BOX,PER_PCE_GROSS_WEIGHT,PER_BOX_GROSS_WEIGHT,PER_PCE_NET_WEIGHT,PER_BOX_NET_WEIGHT,PER_PCE_UNIT_PRICE,PER_BOX_UNIT_PRICE,EQUAL_VOLUMES,PCE_NET_WEIGHT_CHECK,PCE_GROSS_WEIGHT_CHECK,BOX_NET_WEIGHT_CHECK,BOX_GROSS_WEIGHT_CHECK,PCE_PRICE_CHECK,BOX_PRICE_CHECK,PCE_COUNT_IGNORE,BOX_COUNT_IGNORE,QUANTITY_UNIT_FINAL,product_match,MATCH_PERCENT,MRL_CHECK,DQI_FINAL,UNIQUE_ID_PULL,ADP- Indicative purchase pricing (per test),"Global Fund- Reference price per test EXW, USD",Consolidated price per test (Global Fund- Reference price per test + ADP- Indicative purchase pricing (per test),UNIT_PRICE_MATCH,Reference detail,REFERENCE_DETAIL_MATCH
2021-02-11 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,6810000.0,IDR,0.63,Kg.,945.5,Kg.,6.0,PCE,11876368122 ANTI-HAV IGM PC ELECSYS,0,PK,0,0,0,0,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,0,0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,No Keyword present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,487.59600000000006,0.0,487.59600000000006,6.0,6.0,157.58333333333334,157.58333333333334,0.105,0.105,81.266,81.266,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-02-11 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. BINTANG CEMERLANG,ITC CEMPAKA MAS GROSIR LT.4 BLOK K NO.898 JL. LETJEN SUPRAPTO,ID - Indonesia,.,.,.,.,"XIAMEN JIQING BIOMEDICAL TECHNOLOGY CO.,","LTD. ADDRESS : UNIT 03, LEVEL 3, BUILDING 2,",China,0.0,5520.0,USD,104.0,Kg.,104.0,Kg.,4800.0,PCE,NOVEL CORONAVIRUS COVID-19 ANTIGEN TEST KIT (COLLOIDAL GOLD METHOD),10,PK,0,0,0,0,SOEKARNO-HATTA (U),SHENZHEN,CK,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,5520.0,0.0,5520.0,4800.0,4800.0,0.021666666666666667,0.021666666666666667,0.021666666666666667,0.021666666666666667,1.15,1.15,1,1.0,1.0,1.0,1.0,1.0,1.0,3,0,PCE,2019NCOV NEW CORONAVIRUS ANTIGEN TEST COLLOIDAL GOLD,0.7586206896551724,1,100,1096.0,,,,,nan,0
2021-02-11 03:00:00,38220090,Lain-lain,PT. UBC MEDICAL INDONESIA,JALAN RAWA GELAM V BLOK L KAV 11-13 KAWASAN INDUSTRI PULOGADUNG,ID - Indonesia,.,.,.,.,PERKINELMER SINGAPORE PTE LTD,2 TUKANG INNOVATION GROVE 04-01 JTC MEDTECH HUB ME,Singapore,0.0,5604.63,USD,28.65,Kg.,50.0,Kg.,12.0,PCE,"NEONATAL G6PD KIT (960 TEST KI REAGENTS,DIAG,ANTIGENS,OTH BAIK, BARU",0,PK,0,0,0,0,SOEKARNO-HATTA (U),SINGAPORE,SINGAPORE AIRLINE,0,0,0.0,0.0,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,960.0,Keyword and Value both are present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,5604.63,0.0,5604.63,12.0,11520.0,4.166666666666667,0.004340277777777778,2.3874999999999997,0.0024869791666666664,467.0525,0.48651302083333337,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-02-11 03:00:00,38220020,"Kertas karton, gumpalan selulosa dan jaringan dari serat selulosa diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. PRATAMINDO MITRA RIZKY,"PERUM BOGORAMI INDAH REGENCY, JL. BULAK SETRO INDAH II BLOK B NO.51-52",ID - Indonesia,.,.,.,.,BIOSCIENCE (TIANJIN) DIAGNOSTIC TECH.,"NO.14, INTERNATIONAL MEDICAL DEVICE PARK, DONGLI",China,0.0,200000.0,USD,1890.5,Kg.,2064.0,Kg.,156600.0,PCE,NOVEL CORONAVIRUS (2019-NCOV) ANTIGEN RAPID TEST,95,CT,0,0,0,0,SOEKARNO-HATTA (U),BEIJING,BR,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,200000.0,0.0,200000.0,156600.0,156600.0,0.01318007662835249,0.01318007662835249,0.012072158365261813,0.012072158365261813,1.277139208173691,1.277139208173691,1,1.0,1.0,1.0,1.0,1.0,1.0,3,0,PCE,BIOSCIENCE TIANJIN NOVEL CORONAVIRUS 2019NCOV ANTIGEN RAPID TEST,0.8256880733944955,1,100,97.0,,,,,nan,0
2021-02-11 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,5501500.0,IDR,0.51,Kg.,945.5,Kg.,5.0,PCE,4618807190 RUBELLA IGG PC ELECSYS,0,PK,0,0,0,0,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,0,0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,No Keyword present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,393.90740000000005,0.0,393.90740000000005,5.0,5.0,189.1,189.1,0.10200000000000001,0.10200000000000001,78.78148000000002,78.78148000000002,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-02-11 03:00:00,38220090,Lain-lain,PT. MERCK CHEMICALS AND LIFE SCIENCES,"JL TB SIMATUPANG NO.8 RT 008 RW 011. GEDONG, PASAR REBO, JAKARTA TIMUR",ID - Indonesia,.,.,.,.,MERCK KGAA,FRANKFURTER STRASSE 250 DE-64293 DARMSTADT,Germany,0.0,234413.0,IDR,1.07,Kg.,9888.21,Kg.,0.1,LTR,1.19797.0100 SILVER STANDARD SOLUTION TRACEABLE TO SRM FROM NIST AGNO3 IN HNO3 0.5 MOL/L 1000 1X100ML,0,PK,0,0,0,0,TANJUNG PRIOK,ROTTERDAM,CMA CGM JULES VER,0,0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,No Keyword present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,16.783970800000002,0.0,16.783970800000002,0.1,0.1,98882.09999999999,98882.09999999999,10.7,10.7,167.839708,167.839708,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-02-11 03:00:00,38220090,Lain-lain,PT. MRK DIAGNOSTICS,RUKAN TANJUNG MAS RAYA BLOK B1 NO.38 JL.RAYA LENTENG AGUNG RT.002 RW.0,ID - Indonesia,.,.,.,.,OMEGA DIAGNOSTICS LTD,EDEN RESEARCH PARK HENRY CRABB ROAD LITTLEPORT CAM,Sweden,0.0,4187.09,GBP,4.21,Kg.,14.0,Kg.,20.0,EA,FOODPRINT MICROARRAY 200 FOOD IGG 4 PT BAIK & BARU,0,PK,0,0,0,0,SOEKARNO-HATTA (U),HEATHROW APT/LONDON,TURKIS AIRLINES,0,0,0.0,0.0,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,No Keyword present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,5796.082334914,0.0,5796.082334914,20.0,20.0,0.7,0.7,0.2105,0.2105,289.8041167457,289.8041167457,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-02-11 03:00:00,38220090,Lain-lain,PT. MERCK CHEMICALS AND LIFE SCIENCES,"JL TB SIMATUPANG NO.8 RT 008 RW 011. GEDONG, PASAR REBO, JAKARTA TIMUR",ID - Indonesia,.,.,.,.,MERCK KGAA,FRANKFURTER STRASSE 250 DE-64293 DARMSTADT,Germany,0.0,1406480.0,IDR,6.43,Kg.,9888.21,Kg.,0.6,LTR,1.19797.0100 SILVER STANDARD SOLUTION TRACEABLE TO SRM FROM NIST AGNO3 IN HNO3 0.5 MOL/L 1000 6X100ML,0,PK,0,0,0,0,TANJUNG PRIOK,ROTTERDAM,CMA CGM JULES VER,0,0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,No Keyword present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,100.703968,0.0,100.703968,0.6,0.6,16480.35,16480.35,10.716666666666667,10.716666666666667,167.8399466666667,167.8399466666667,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-02-11 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,4320600.0,IDR,0.4,Kg.,945.5,Kg.,6.0,PCE,4618823190 TOXO IGG PC ELECSYS,0,PK,0,0,0,0,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,0,0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,No Keyword present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,309.35496,0.0,309.35496,6.0,6.0,157.58333333333334,157.58333333333334,0.06666666666666667,0.06666666666666667,51.55916,51.55916,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-02-11 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,1328600.0,IDR,0.12,Kg.,945.5,Kg.,2.0,PCE,11876376122 HBEAG PC ELECSYS,0,PK,0,0,0,0,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,0,0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,No Keyword present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,95.12776000000001,0.0,95.12776000000001,2.0,2.0,472.75,472.75,0.06,0.06,47.563880000000005,47.563880000000005,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-02-11 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,22452000.0,IDR,2.06,Kg.,945.5,Kg.,20.0,PCE,4618858190 TOXO IGM ELECSYS COBAS E 100,0,PK,0,0,0,0,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,0,0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,No Keyword present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,1607.5632,0.0,1607.5632,20.0,20.0,47.275,47.275,0.10300000000000001,0.10300000000000001,80.37816000000001,80.37816000000001,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
2021-02-11 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. BINTANG CEMERLANG,ITC CEMPAKA MAS GROSIR LT.4 BLOK K NO.898 JL. LETJEN SUPRAPTO,ID - Indonesia,.,.,.,.,"XIAMEN JIQING BIOMEDICAL TECHNOLOGY CO.,","LTD. ADDRESS : UNIT 03, LEVEL 3, BUILDING 2,",China,0.0,4968.0,USD,93.0,Kg.,93.0,Kg.,4320.0,PCE,NOVEL CORONAVIRUS COVID-19 ANTIGEN TEST KIT (COLLOIDAL GOLD METHOD),9,PK,0,0,0,0,SOEKARNO-HATTA (U),SHENZHEN,CK,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,4968.0,0.0,4968.0,4320.0,4320.0,0.021527777777777778,0.021527777777777778,0.021527777777777778,0.021527777777777778,1.15,1.15,1,1.0,1.0,1.0,1.0,1.0,1.0,3,0,PCE,2019NCOV NEW CORONAVIRUS ANTIGEN TEST COLLOIDAL GOLD,0.7586206896551724,1,100,1096.0,,,,,nan,0
