ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS,REQUIRES_MANUAL_VERIFICATION,test_quantity_final,Auto_Data_Quality_index,Test_Type,IMPORT_VALUE_CIF_USD,IMPORT_VALUE_FOB_USD,TOTAL AMOUNT,VOLUME1_PCE,VOLUME2_BOX,PER_PCE_GROSS_WEIGHT,PER_BOX_GROSS_WEIGHT,PER_PCE_NET_WEIGHT,PER_BOX_NET_WEIGHT,PER_PCE_UNIT_PRICE,PER_BOX_UNIT_PRICE,EQUAL_VOLUMES,PCE_NET_WEIGHT_CHECK,PCE_GROSS_WEIGHT_CHECK,BOX_NET_WEIGHT_CHECK,BOX_GROSS_WEIGHT_CHECK,PCE_PRICE_CHECK,BOX_PRICE_CHECK,PCE_COUNT_IGNORE,BOX_COUNT_IGNORE,QUANTITY_UNIT_FINAL,product_match,MATCH_PERCENT,MRL_CHECK,DQI_FINAL,UNIQUE_ID_PULL,ADP- Indicative purchase pricing (per test),"Global Fund- Reference price per test EXW, USD",Consolidated price per test (Global Fund- Reference price per test + ADP- Indicative purchase pricing (per test),UNIT_PRICE_MATCH,Reference detail,REFERENCE_DETAIL_MATCH
13-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD.,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS GMBH,0,South Korea,86190.48,0.0,USD,0.0,0,0.0,0,648.0,KG,SARSCOV2 RAPID ANTIGEN TEST QTY 648 PCS BATCH NO QCO3916631 MFG DT 23321 EXP DT 22323,0.0,0,0,0,0,0,KPAF,0,M/S. LINKS LOGISTICS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,648.0,Keyword and Value both are present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,0.0,86190.48,86190.48,648.0,419904.0,0.0,0.0,0.0,0.0,133.01,0.20526234567901233,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
05-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",DHL GLOBAL FORWARDING PAKISTAN (PVT) LTD.,"162, Banglore Town, Shahrah-e-Faisal,",Karachi,0,+92 2134529964,imranahmed@dhl.com,www.dhl.com.pk,DHL WORLDWIDE EXPRESS,0,United Arab Emirates,70.45,0.0,USD,0.0,0,0.0,0,3.25,KG,5386159181  COVID 19 ANTIGEN DETECTION KIT,0.0,0,0,0,0,0,IPAI,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,No Keyword present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,0.0,70.45,70.45,3.25,3.25,0.0,0.0,0.0,0.0,21.676923076923078,21.676923076923078,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,COVID19 ANTIGEN DETECTION KIT,0.8285714285714286,1,25,164.0,,,,,nan,0
03-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT  DIAGNOSTICS GMBH,0,Ireland,274.88,0.0,USD,0.0,0,0.0,0,1.0,KG,ALINITY  SARSCOV2  IGG II  QUANT  CO  ECLIA  KIT,0.0,0,0,0,0,0,KPAF,0,MAHEM ENTERPRISES.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,Keyword found but no value,SARS-CoV-2 Antibody Rapid Diagnostic Tests,0.0,274.88,274.88,1.0,1.0,0.0,0.0,0.0,0.0,274.88,274.88,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
03-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT  DIAGNOSTICS GMBH,0,Ireland,2522.6,0.0,USD,0.0,0,0.0,0,10.0,KG,ARC  SARSCOV2  IGG  100 OUSECLIA  KIT,0.0,0,0,0,0,0,KPAF,0,MAHEM ENTERPRISES.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,Keyword and Value both are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,0.0,2522.6,2522.6,10.0,1000.0,0.0,0.0,0.0,0.0,252.26,2.5225999999999997,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,BOX,nan,0.0,0,25,,,,,,nan,0
03-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT  DIAGNOSTICS GMBH,0,Ireland,1010.8,0.0,USD,0.0,0,0.0,0,10.0,KG,ALINITY  SARSCOV2  IGM  100 OUSECLIA  KIT,0.0,0,0,0,0,0,KPAF,0,MAHEM ENTERPRISES.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,Keyword and Value both are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,0.0,1010.8,1010.8,10.0,1000.0,0.0,0.0,0.0,0.0,101.08,1.0108,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,BOX,ALINITYI SARSCOV2 IGM KIT,0.7741935483870968,1,50,769.0,,,,,nan,0
03-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT  DIAGNOSTICS GMBH,0,Ireland,758.1,0.0,USD,0.0,0,0.0,0,15.0,KG,ARC SARSCOV2  IGM  100T  OUS  ECLIA KIT,0.0,0,0,0,0,0,KPAF,0,MAHEM ENTERPRISES.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,Keyword and Value both are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,0.0,758.1,758.1,15.0,1500.0,0.0,0.0,0.0,0.0,50.54,0.5054,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
03-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT  DIAGNOSTICS GMBH,0,Ireland,667.1,0.0,USD,0.0,0,0.0,0,2.0,KG,ALINITY   SARSCOV2  IGGII   QUANT  20ECLIA  KIT,0.0,0,0,0,0,0,KPAF,0,MAHEM ENTERPRISES.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,Keyword found but no value,SARS-CoV-2 Antibody Rapid Diagnostic Tests,0.0,667.1,667.1,2.0,2.0,0.0,0.0,0.0,0.0,333.55,333.55,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,BIOHIT SARSCOV2 IGM IGG ANTIBODY TEST KIT,0.6419753086419753,0,0,,,,,,nan,0
30-11-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",GULF MARKETING INTERNATIONAL.,11-B Satlite Town Abdullah Jan Mossque Street Near Kali Tanki Said Pur Road Rawalpindi P,PK - Pakistan,.,.,.,.,ZHEJIANG ORIENT GENE BIOTECH CO LTD,0,China,80.0,0.0,USD,0.0,0,0.0,0,16.6,KG,CORONAVIRUS AG RAPID TEST CASSETTE,0.0,0,0,0,0,0,IPAF,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,0.0,80.0,80.0,16.6,16.6,0.0,0.0,0.0,0.0,4.8192771084337345,4.8192771084337345,1,0.0,0.0,0.0,0.0,1.0,1.0,1,0,PCE,ROMED CORONAVIRUS AG RAPID TEST CASSETTE SWAB,0.8607594936708861,1,50,588.0,,,,,nan,0
30-11-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HEALTHBEE PROJECTS PVT LTD,.,PK - Pakistan,.,.,.,.,BEIJING LEPU MEDICAL TECH CO,0,China,10201.0,0.0,USD,0.0,0,0.0,0,156.0,KG,01.. SARSCOV2 ANTIGEN RAPID TEST KIT COLLOIDAL GOLD IMMUNOCHROMATOGRAPHYLOT NO21CG2733X MFG 02082021 EXP 02022023 QTY5400 NOS TOTAL GROSS WEIGHT  156 KG,0.0,0,0,0,0,0,IPAF,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,0.0,10201.0,10201.0,156.0,156.0,0.0,0.0,0.0,0.0,65.39102564102564,65.39102564102564,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
30-11-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HEALTHBEE PROJECTS PVT LTD,.,PK - Pakistan,.,.,.,.,BEIJING LEPU MEDICAL TECH CO,0,China,10201.0,0.0,USD,0.0,0,0.0,0,156.0,KG,01.. SARSCOV2 ANTIGEN RAPID TEST KIT COLLOIDAL GOLD IMMUNOCHROMATOGRAPHYLOT NO21CG2733X MFG 02082021 EXP 02022023 QTY5400 NOS TOTAL GROSS WEIGHT  156 KG,0.0,0,0,0,0,0,IPAF,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,0.0,10201.0,10201.0,156.0,156.0,0.0,0.0,0.0,0.0,65.39102564102564,65.39102564102564,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
30-11-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",GULF MARKETING INTERNATIONAL.,11-B Satlite Town Abdullah Jan Mossque Street Near Kali Tanki Said Pur Road Rawalpindi P,PK - Pakistan,.,.,.,.,ZHEJIANG ORIENT GENE BIOTECH CO LTD,0,China,80.0,0.0,USD,0.0,0,0.0,0,16.6,KG,CORONAVIRUS AG RAPID TEST CASSETTE,0.0,0,0,0,0,0,IPAF,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,0.0,80.0,80.0,16.6,16.6,0.0,0.0,0.0,0.0,4.8192771084337345,4.8192771084337345,1,0.0,0.0,0.0,0.0,1.0,1.0,1,0,PCE,ROMED CORONAVIRUS AG RAPID TEST CASSETTE SWAB,0.8607594936708861,1,50,588.0,,,,,nan,0
29-11-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,0,Ireland,2021.6,0.0,USD,0.0,0,0.0,0,20.0,KG,ALINITY I  SARSCOV2  IGM  200T  OUS ECLIA  KIT,0.0,0,0,0,0,0,KPAF,0,MAHEM ENTERPRISES.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,200.0,Keyword and Value both are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,0.0,2021.6,2021.6,20.0,4000.0,0.0,0.0,0.0,0.0,101.08,0.5054,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
29-11-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,0,Ireland,2021.6,0.0,USD,0.0,0,0.0,0,20.0,KG,ALINITY I  SARSCOV2  IGM  200T  OUS ECLIA  KIT,0.0,0,0,0,0,0,KPAF,0,MAHEM ENTERPRISES.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,200.0,Keyword and Value both are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,0.0,2021.6,2021.6,20.0,4000.0,0.0,0.0,0.0,0.0,101.08,0.5054,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,0.0,0,0,,,,,,nan,0
29-11-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,0,Ireland,2522.6,0.0,USD,0.0,0,0.0,0,10.0,KG,ARC  SARSCOV2  IGG  100T  OUS ECLIA KIT,0.0,0,0,0,0,0,KPAF,0,MAHEM ENTERPRISES.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,Keyword and Value both are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,0.0,2522.6,2522.6,10.0,1000.0,0.0,0.0,0.0,0.0,252.26,2.5225999999999997,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,BOX,nan,0.0,0,25,,,,,,nan,0
